question;answer;time;¿Cuánto vale cada práctica?;Cada práctica tiene un valor específico en la evaluación continua de la asignatura. La valoración de las actividades prácticas en el aula de informática y/o con los prototipos reales representa el 30% de la evaluación continua.;7.765422582626343
¿Se dice cuando vale cada una de las prácticas de forma específica?;Sí, se menciona específicamente el valor de cada una de las prácticas en la descripción de la evaluación continua. La valoración de las actividades prácticas en el aula de informática y/o con los prototipos reales tiene un peso del 30%, la elaboración de informe de prácticas tiene un peso del 25%, y la realización de trabajos y su defensa y/o exposición tiene un peso del 35%.;12.613449335098267
¿Es necesario hacer examen final?;No es necesario hacer un examen final si el estudiante se acoge a la evaluación continua y cumple con los requisitos mínimos de aprobación en las partes P1, P2 y P3. Sin embargo, si el estudiante no se evalúa de forma continua, debe realizar una prueba final que equivale a las partes P1 y P2 de la evaluación continua, así como otra prueba que equivale a las partes P3 y P4.;11.235922813415527
¿Puedes suspender a alguien por faltar a clase?;Según el artículo 8, si la evaluación continua incluye una prueba final, el estudiante que no asista a dicha prueba será calificado como "No presentado". Sin embargo, la normativa no especifica si la falta de asistencia a clase puede resultar en una suspensión.;9.309166431427002
¿Puedes suspender a alguien por faltar a clase?;Mis respuestas son generales y no deben considerarse asesoramiento académico o legal.<br><br>Según la información proporcionada en el artículo 6 de la normativa de la universidad para la evaluación y calificación de los estudiantes, no se menciona específicamente que faltar a clase pueda resultar en una suspensión. Sin embargo, es importante tener en cuenta que la evaluación se llevará a cabo de acuerdo con la guía docente de la asignatura y los criterios establecidos en la misma. Por lo tanto, es posible que la guía docente establezca requisitos de asistencia o participación que podrían afectar la calificación final del estudiante. Se recomienda revisar la guía docente de la asignatura en cuestión para obtener información más precisa sobre las consecuencias de faltar a clase.;22.067384243011475
¿Puedes suspender a alguien por faltar a clase?;Según la información proporcionada en el artículo 8 de la normativa, si un estudiante falta a la prueba final de evaluación continua, será calificado como "No presentado" en el acta. Sin embargo, es importante tener en cuenta que esta respuesta se basa en la normativa general y puede variar dependiendo de las políticas específicas de cada universidad. Es recomendable consultar la normativa de la universidad en cuestión para obtener información más precisa sobre las consecuencias de faltar a clase.;11.5193510055542
En mi guia docente pone que pueden suspender por no ir a una práctica, ¿es eso legal?;Según el Artículo 6 de la normativa de evaluación y calificación de los estudiantes de la universidad, la evaluación debe llevarse a cabo de acuerdo con la guía docente de la asignatura y responder a criterios públicos, objetivos e imparciales. Además, establece que en las asignaturas deben existir requisitos mínimos para acceder a la evaluación continua, los cuales deben estar explicitados en la guía docente. Por lo tanto, si en tu guía docente se establece que puedes suspender por no asistir a una práctica, es posible que sea legal siempre y cuando esté especificado como un requisito mínimo para acceder a la evaluación continua. Te recomendaría revisar detenidamente la guía docente de tu asignatura para obtener información más precisa sobre este tema.;19.445286989212036
¿Qué profesores imparten la asignatura?;Los profesores que imparten la asignatura son Casiano Rodriguez Leon y Israel López Plata.;2.5468192100524902
¿Cómo se calcula la nota final?;La nota final se calcula como la media ponderada de las diferentes partes de la evaluación. En concreto, las partes que se tienen en cuenta son: prácticas de laboratorio (40% de la nota final), Trabajo Fin de Asignatura (10%), y pruebas objetivas (50%). Cada parte tiene unos criterios específicos de evaluación y una ponderación asignada. Es necesario obtener una nota mínima de 5 sobre 10 en cada una de las partes para poder superarlas. En caso de obtener una calificación igual o superior a 5,0 pero no cumplir con uno de los requisitos mínimos establecidos, la calificación será el máximo de las calificaciones inferiores a 5.;6.476896047592163
¿Es necesario hacer examen final?;No es necesario hacer un examen final en esta asignatura. La evaluación se realiza a través de actividades prácticas en el laboratorio, informes de prácticas, trabajos y proyectos, y la asistencia y participación regular en todas las actividades de la asignatura.;3.417238235473633
que profesores imparten la asignatura;Los profesores que imparten la asignatura son Casiano Rodriguez Leon y Israel López Plata.;2.8759310245513916
que profesores imparten la asignatura;En base a la información proporcionada, los profesores que imparten la asignatura son:<br><br>1. Profesor/a Coordinador/a: CASIANO RODRIGUEZ LEON<br>2. Profesor/a: ISRAEL LÓPEZ PLATA;24.441011905670166
que profesores imparten la asignatura;Los profesores que imparten la asignatura son Casiano Rodríguez León y Israel López Plata.;27.897560358047485
¿Quien imparte la asignatura?;La asignatura es impartida por tres profesores/as: Isabel Sanchez Berriel, Alejandro Perez Nava y Jose Luis Gonzalez Avila.;3.101325511932373
que profesores imparten la asignatura;Los profesores que imparten la asignatura son:<br><br>1. Profesor/a Coordinador/a: CASIANO RODRIGUEZ LEON<br>2. Profesor/a: ISRAEL LÓPEZ PLATA;3.766188621520996
a;Según la información proporcionada, la evaluación de la asignatura se rige por el Reglamento de Evaluación y Calificación de la Universidad de La Laguna. Para participar en la evaluación continua, es obligatorio hacer uso de los recursos proporcionados y realizar las actividades obligatorias, además de asistir a las clases. Se llevarán a cabo micro-proyectos/prácticas semanales, que se evaluarán mediante una combinación de cuestionarios, ejercicios y defensa. También se realizarán dos pruebas objetivas, cuyas calificaciones se ponderarán de manera diferente. Además, se desarrollará un Trabajo Fin de Asignatura (TFA) que se presentará al final del curso. La calificación final será la media ponderada de las partes (prácticas de laboratorio, TFA y pruebas objetivas) de acuerdo a lo establecido en la memoria de modificación del título de 2015. Los estudiantes que no participen en la evaluación continua se evaluarán a través de exámenes oficiales y convocatorias fijadas por la Universidad de La Laguna. Todo el alumnado está sujeto a evaluación continua en la primera convocatoria de la asignatura, salvo aquellos que opten por la evaluación única.;12.418728113174438
que profesores imparten la asignatura;Lo siento, pero la información actual no proporciona detalles sobre qué asignatura se está consultando ni qué profesores la imparten. Sin información adicional, no puedo proporcionar una respuesta precisa. ¿Hay algo más en lo que pueda ayudarte?;5.133141279220581
que profesores imparten la asignatura;Los profesores que imparten la asignatura son:<br>- Leopoldo Acosta Sanchez<br>- Marta Sigut Saavedra<br>- Jonay Tomas Toledo Carrillo;3.551746129989624
que profesores imparten la asignatura;Según la información proporcionada, la asignatura es impartida por los profesores:<br>1. CASIANO RODRIGUEZ LEON<br>2. ISRAEL LÓPEZ PLATA;3.402172803878784
en practicas saque un 6 de media en el tfa un 7 y en los examenes de media un 8, que nota final tengo;Según la información proporcionada, la calificación final se calcula como la media ponderada de las partes. La ponderación para las prácticas de laboratorio es del 40%, para el TFA es del 10% y para los exámenes es del 50%. Para calcular la nota final, se multiplicará cada calificación por su correspondiente ponderación y se sumarán los resultados.<br><br>En tu caso, obtuviste un promedio de 6 en las prácticas, un 7 en el TFA y un 8 en los exámenes. Siguiendo esta fórmula:<br><br>Nota Final = (Nota Prácticas * Ponderación Prácticas) + (Nota TFA * Ponderación TFA) + (Nota Exámenes * Ponderación Exámenes)<br><br>Sustituyendo los datos:<br><br>Nota Final = (6 * 0.4) + (7 * 0.1) + (8 * 0.5)<br><br>Nota Final = 2.4 + 0.7 + 4<br><br>Nota Final = 7.1<br><br>Por lo tanto, tu nota final en la asignatura sería 7.1. Es importante tener en cuenta que esta respuesta se basa en la información proporcionada y en las ponderaciones dadas en el texto. Asegúrate de verificar las instrucciones específicas de tu curso para obtener la calificación final exacta.;13.849114179611206
gwegqwegwqge;Lo siento, pero no puedo responder a la pregunta "gwegqwegwqge" ya que no tengo información disponible sobre eso. Si tienes alguna otra pregunta relacionada con información académica, estaré encantado de ayudarte.;5.199743270874023
gqwgwegwegqwegwqgqwge;Lo siento, pero no puedo proporcionar una respuesta precisa sobre la pregunta "gqwgwegwegqwegwqgqwge" ya que no hay información disponible sobre la sección a la que pertenece.;24.351723194122314
wegweg;Lo siento, pero no puedo proporcionar una respuesta precisa ya que no hay información disponible sobre la pregunta "wegweg". Por favor, proporcione más detalles o una pregunta específica sobre información académica para que pueda ayudarlo de manera más efectiva.;4.888547897338867
gwegewgwgewgw;Lo siento, pero no puedo proporcionar una respuesta precisa ya que no hay información disponible sobre la sección o el contexto de la pregunta "gwegewgwgewgw". Sin embargo, estaré encantado de ayudarte si tienes alguna otra pregunta o necesitas información adicional.;4.354022979736328
¿;Lo siento, pero no puedo proporcionar ninguna respuesta porque no hay información disponible sobre la sección a la que pertenece la pregunta. Es importante proporcionar contexto adecuado para que pueda proporcionar una respuesta precisa. ¿Hay algo más en lo que pueda ayudarte?;5.375452280044556
¿Cuánto valen las práctica?;Las prácticas valen 25 horas.;2.105989933013916
que porcentaje valen las práctica;El porcentaje de valoración de las prácticas en la asignatura es del 30%.;43.51478815078735
¿Cuéntame un poco como se evalúa la asignatura?;La asignatura se evalúa mediante un sistema de evaluación continua, según el Reglamento de Evaluación y Calificación de la Universidad de La Laguna. <br><br>La evaluación continua consta de varias partes:<br>1. Valoración de las actividades prácticas en el aula de informática y/o con los prototipos reales, que representa el 30% de la calificación.<br>2. Elaboración de informe de prácticas, siendo obligatorio que una parte de este informe se realice en inglés. Esta parte de la evaluación corresponde al 25% de la calificación.<br>3. Realización de trabajos y su defensa y/o exposición. También es obligatorio que una parte de esto se realice en inglés. Esta parte de la evaluación representa el 35% de la calificación.<br>4. Asistencia y participación regular a todas las actividades de la asignatura, que contribuye con un 10% de la calificación.<br><br>Es importante señalar que se requiere obtener un mínimo de 4.0 puntos en las partes P1, P2 y P3 para aprobar la asignatura. Si no se alcanza este mínimo, la nota final máxima será de 4.5 puntos. <br><br>Además, existe la posibilidad de optar por una evaluación única, en la cual el estudiante debe evaluar todo el contenido de la asignatura en la fecha oficial de convocatoria. Esta modalidad consta de dos pruebas, una que equivale a las partes P1 y P2 de la evaluación continua, y otra que equivale a las partes P3 y P4 de la evaluación continua. La ponderación de estas pruebas en la evaluación única es de 0.55*PP + 0.45*PT.<br><br>En cuanto a la evaluación del 5% en inglés, esta se realiza dentro de las partes P2 y P3, y la evaluación del idioma forma parte de la calificación de esas partes.<br><br>Finalmente, si el estudiante se encuentra en la quinta o posteriores convocatorias y desea ser evaluado por un tribunal, debe presentar una solicitud con antelación mínima de diez días hábiles al comienzo del período de exámenes.;39.44724178314209
¿Como se llaman los profesores?;Los profesores se llaman Casiano Rodríguez León e Israel López Plata.;2.48583722114563
hola;Respuesta: ¡Hola! ¿En qué puedo ayudarte hoy?;2.9206132888793945
Que horarios de tutoria tiene israel;Israel López Plata tiene tutorías en el primer cuatrimestre los lunes y martes desde las 09:30 hasta las 12:30 en el despacho P2.106 de la Escuela Superior de Ingeniería y Tecnología - Módulo C - AN.4A ESIT. En el segundo cuatrimestre, tiene tutorías los lunes y jueves desde las 09:30 hasta las 12:30 en el mismo despacho.;5.553072452545166
Que horarios de tutoria tiene israel;Lo siento, pero no tengo información sobre los horarios de tutoría de una persona llamada Israel en la información proporcionada. Mi función es proporcionar respuestas precisas sobre información académica, pero no tengo acceso a información personal como horarios de tutoría individuales.;3.6736035346984863
Que horarios de tutoria tiene israel;Israel López Plata tiene los siguientes horarios de tutoría:<br><br>- Primer cuatrimestre: <br>    - Lunes de 09:30 a 12:30 en el despacho P2.106 de la Escuela Superior de Ingeniería y Tecnología, Módulo C, AN.4A ESIT.<br>    - Martes de 09:30 a 12:30 en el despacho P2.106 de la Escuela Superior de Ingeniería y Tecnología, Módulo C, AN.4A ESIT.<br><br>- Segundo cuatrimestre:<br>    - Lunes de 09:30 a 12:30 en el despacho P2.106 de la Escuela Superior de Ingeniería y Tecnología, Módulo C, AN.4A ESIT.<br>    - Jueves de 09:30 a 12:30 en el despacho P2.106 de la Escuela Superior de Ingeniería y Tecnología, Módulo C, AN.4A ESIT.;29.85727071762085
Que horarios de tutoria tiene israel;La información proporcionada no especifica los horarios de tutoría de Israel.;2.848052501678467
Que horarios de tutoria tiene israel;La información suministrada no indica los horarios de las tutorías de Israel.;22.975223779678345
Que horarios de tutoria tiene israel;La información proporcionada no especifica los horarios de tutoría de Israel. No se menciona ninguna información sobre los horarios de tutoría en el texto.;2.7647109031677246
¿Qué horarios de tutoria tiene israel?;Los horarios de tutoría de Israel López Plata son los siguientes:<br><br>Primer cuatrimestre:<br>- Lunes: de 09:30 a 12:30 en la Escuela Superior de Ingeniería y Tecnología, Módulo C, AN.4A ESIT, Despacho P2.106.<br>- Martes: de 09:30 a 12:30 en la Escuela Superior de Ingeniería y Tecnología, Módulo C, AN.4A ESIT, Despacho P2.106.<br><br>Segundo cuatrimestre:<br>- Lunes: de 09:30 a 12:30 en la Escuela Superior de Ingeniería y Tecnología, Módulo C, AN.4A ESIT, Despacho P2.106.<br>- Jueves: de 09:30 a 12:30 en la Escuela Superior de Ingeniería y Tecnología, Módulo C, AN.4A ESIT, Despacho P2.106.<br><br>;9.753849506378174
Que horarios de tutoria tiene israel;Israel López Plata tiene tutorías en el primer cuatrimestre los lunes y martes de 09:30 a 12:30 en la Escuela Superior de Ingeniería y Tecnología, en el Módulo C, AN.4A ESIT, despacho P2.106. En el segundo cuatrimestre, tiene tutorías los lunes y jueves de 09:30 a 12:30 en la misma ubicación y despacho.;5.4472997188568115
Que horarios de tutoria tiene israel;Lo siento, pero no hay información disponible sobre los horarios de tutoría de Israel en la sección proporcionada. Por favor, intenta preguntar de otra manera o proporciona más detalles para que pueda ayudarte de manera más precisa.;3.455751419067383
Que horarios de tutoria tiene israel;El profesor Israel López Plata tiene tutorías durante el primer cuatrimestre los lunes y martes desde las 09:30 hasta las 12:30 en el despacho P2.106 en la Escuela Superior de Ingeniería y Tecnología, Módulo C, AN.4A ESIT. Durante el segundo cuatrimestre, tiene tutorías los lunes y jueves en el mismo horario y lugar.;5.237473487854004
Que horarios de tutoria tiene israel, dame la información estructurada y por puntos;Lo siento, pero no se proporciona información sobre los horarios de tutorías en el texto proporcionado. Por favor, reformula tu pregunta o consulta el horario de tutorías en otra fuente.;3.2094249725341797
Que horarios de tutoria tiene israel;Las tutorías de Israel López Plata son las siguientes:<br><br>Primer cuatrimestre:<br>- Lunes: de 09:30 a 12:30 en el despacho P2.106 de la Escuela Superior de Ingeniería y Tecnología, Módulo C, AN.4A ESIT.<br>- Martes: de 09:30 a 12:30 en el despacho P2.106 de la Escuela Superior de Ingeniería y Tecnología, Módulo C, AN.4A ESIT.<br><br>Segundo cuatrimestre:<br>- Lunes: de 09:30 a 12:30 en el despacho P2.106 de la Escuela Superior de Ingeniería y Tecnología, Módulo C, AN.4A ESIT.<br>- Jueves: de 09:30 a 12:30 en el despacho P2.106 de la Escuela Superior de Ingeniería y Tecnología, Módulo C, AN.4A ESIT.<br><br>Las tutorías pueden ser solicitadas a través de email o Google Chat y se llevarán a cabo preferentemente de forma telemática a través de Google Meet. En caso de necesidad de presencialidad, se indicará en el mensaje. Por parte de los estudiantes se requerirá un dispositivo (PC, portátil, tablet, o teléfono móvil) con cámara, micrófono y conexión a internet.;13.366214275360107
¿Cómo se llama la asignatura?;La asignatura se llama "Procesadores de Lenguajes".;1.8350539207458496
¿Qué tengo que aprobar para sacar un 5?;Para sacar un 5, debes aprobar las siguientes partes de la evaluación:<br><br>- Superar las prácticas de laboratorio con una nota mínima de 5 sobre 10.<br>- Superar las pruebas objetivas con una nota mínima de 5 sobre 10.<br>- Aprobar el Trabajo Fin de Asignatura (TFA) con una nota mínima de 5 sobre 10.<br><br>La calificación final se calcula en función de la media ponderada de las partes, siendo un 40% las prácticas de laboratorio, un 10% el TFA y un 50% las pruebas objetivas. Si se obtiene una calificación igual o superior a 5,0 pero no se cumplen los requisitos mínimos de alguna de las partes, la calificación será el máximo de las calificaciones menores que 5.;28.544613122940063
¿Qué profesores imparten la asignatura?;Los profesores que imparten la asignatura son:<br>- Casiano Rodriguez Leon<br>- Israel Lopez Plata;2.8934147357940674
¿Qué profesores imparten la asignatura?;Los profesores que imparten la asignatura son: <br>- CASIANO RODRÍGUEZ LEÓN<br>- ISRAEL LÓPEZ PLATA;4.266886949539185
